"","state","state_code","county","fips","demo_vote_share","democrat"
"800","Iowa","IA","Hancock",19081,0.270311701584057,0
"801","Iowa","IA","Hardin",19083,0.326614320871909,0
"802","Iowa","IA","Harrison",19085,0.285465505693235,0
"803","Iowa","IA","Henry",19087,0.308804763930242,0
"804","Iowa","IA","Howard",19089,0.367843825400307,0
"805","Iowa","IA","Humboldt",19091,0.246117554550816,0
"806","Iowa","IA","Ida",19093,0.219269102990033,0
"807","Iowa","IA","Iowa",19095,0.346361185983827,0
"808","Iowa","IA","Jackson",19097,0.372162948593598,0
"809","Iowa","IA","Jasper",19099,0.373489545024693,0
"810","Iowa","IA","Jefferson",19101,0.454879843060324,0
"811","Iowa","IA","Johnson",19103,0.652456459578893,1
"812","Iowa","IA","Jones",19105,0.373729398993388,0
"813","Iowa","IA","Keokuk",19107,0.269207622868606,0
"814","Iowa","IA","Kossuth",19109,0.295457186011386,0
"815","Iowa","IA","Lee",19111,0.384805894371866,0
"816","Iowa","IA","Linn",19113,0.503296384225179,1
"817","Iowa","IA","Louisa",19115,0.329073482428115,0
"818","Iowa","IA","Lucas",19117,0.284565916398714,0
"819","Iowa","IA","Lyon",19119,0.144268464795358,0
"820","Iowa","IA","Madison",19121,0.310097267253358,0
"821","Iowa","IA","Mahaska",19123,0.246331828442438,0
"822","Iowa","IA","Marion",19125,0.307700942972609,0
"823","Iowa","IA","Marshall",19127,0.425583982202447,0
"824","Iowa","IA","Mills",19129,0.271499090672902,0
"825","Iowa","IA","Mitchell",19131,0.348532398006277,0
"826","Iowa","IA","Monona",19133,0.272747156605424,0
"827","Iowa","IA","Monroe",19135,0.273221216041397,0
"828","Iowa","IA","Montgomery",19137,0.26050753370341,0
"829","Iowa","IA","Muscatine",19139,0.430585571678502,0
"830","Iowa","IA","O'Brien",19141,0.17755873615987,0
"831","Iowa","IA","Osceola",19143,0.171802054154995,0
"832","Iowa","IA","Page",19145,0.256530380465645,0
"833","Iowa","IA","Palo Alto",19147,0.297257069955348,0
"834","Iowa","IA","Plymouth",19149,0.218726307808946,0
"835","Iowa","IA","Pocahontas",19151,0.249159120310479,0
"836","Iowa","IA","Polk",19153,0.517388957267172,1
"837","Iowa","IA","Pottawattamie",19155,0.35977038425492,0
"838","Iowa","IA","Poweshiek",19157,0.437709752872979,0
"839","Iowa","IA","Ringgold",19159,0.278167713335796,0
"840","Iowa","IA","Sac",19161,0.243668457405986,0
"841","Iowa","IA","Scott",19163,0.469032707028532,1
"842","Iowa","IA","Shelby",19165,0.260910518053375,0
"843","Iowa","IA","Sioux",19167,0.126415301747829,0
"844","Iowa","IA","Story",19169,0.507411135453056,1
"845","Iowa","IA","Tama",19171,0.365173674588665,0
"846","Iowa","IA","Taylor",19173,0.250247606470782,0
"847","Iowa","IA","Union",19175,0.329561042524005,0
"848","Iowa","IA","Van Buren",19177,0.237292895254142,0
"849","Iowa","IA","Wapello",19179,0.369265298039475,0
"850","Iowa","IA","Warren",19181,0.381355311355311,0
"851","Iowa","IA","Washington",19183,0.36078323725867,0
"852","Iowa","IA","Wayne",19185,0.244557823129252,0
"853","Iowa","IA","Webster",19187,0.361732644865175,0
"854","Iowa","IA","Winnebago",19189,0.333678935545188,0
"855","Iowa","IA","Winneshiek",19191,0.462418588276712,0
"856","Iowa","IA","Woodbury",19193,0.370785488814676,0
"857","Iowa","IA","Worth",19195,0.359408033826638,0
"858","Iowa","IA","Wright",19197,0.31463657484235,0
"859","Kansas","KS","Allen",20001,0.262742940960763,0
"860","Kansas","KS","Anderson",20003,0.200597014925373,0
"861","Kansas","KS","Atchison",20005,0.302509505703422,0
"862","Kansas","KS","Barber",20007,0.126998223801066,0
"863","Kansas","KS","Barton",20009,0.179082676015191,0
"864","Kansas","KS","Bourbon",20011,0.21926801247333,0
"865","Kansas","KS","Brown",20013,0.21382556987116,0
"866","Kansas","KS","Butler",20015,0.237661351556568,0
"867","Kansas","KS","Chase",20017,0.230825420014609,0
"868","Kansas","KS","Chautauqua",20019,0.133018230925051,0
"869","Kansas","KS","Cherokee",20021,0.232598607888631,0
"870","Kansas","KS","Cheyenne",20023,0.12864250177683,0
"871","Kansas","KS","Clark",20025,0.119402985074627,0
"872","Kansas","KS","Clay",20027,0.177225130890052,0
"873","Kansas","KS","Cloud",20029,0.193638676844784,0
"874","Kansas","KS","Coffey",20031,0.178711897738446,0
"875","Kansas","KS","Comanche",20033,0.117647058823529,0
"876","Kansas","KS","Cowley",20035,0.281356469376436,0
"877","Kansas","KS","Crawford",20037,0.349137062655295,0
"878","Kansas","KS","Decatur",20039,0.122589531680441,0
"879","Kansas","KS","Dickinson",20041,0.195980511571255,0
"880","Kansas","KS","Doniphan",20043,0.173771462403789,0
"881","Kansas","KS","Douglas",20045,0.622816299638629,1
"882","Kansas","KS","Edwards",20047,0.160727824109174,0
"883","Kansas","KS","Elk",20049,0.127084988085782,0
"884","Kansas","KS","Ellis",20051,0.229513685444045,0
"885","Kansas","KS","Ellsworth",20053,0.194475550578574,0
"886","Kansas","KS","Finney",20055,0.314499458608131,0
"887","Kansas","KS","Ford",20057,0.27844001036538,0
"888","Kansas","KS","Franklin",20059,0.26374829001368,0
"889","Kansas","KS","Geary",20061,0.36273987206823,0
"890","Kansas","KS","Gove",20063,0.110945644080417,0
"891","Kansas","KS","Graham",20065,0.146417445482866,0
"892","Kansas","KS","Grant",20067,0.184596065299288,0
"893","Kansas","KS","Gray",20069,0.12729912875121,0
"894","Kansas","KS","Greeley",20071,0.127692307692308,0
"895","Kansas","KS","Greenwood",20073,0.170774647887324,0
"896","Kansas","KS","Hamilton",20075,0.138127853881279,0
"897","Kansas","KS","Harper",20077,0.15244375484872,0
"898","Kansas","KS","Harvey",20079,0.339769375167605,0
"899","Kansas","KS","Haskell",20081,0.180945347119645,0
"900","Kansas","KS","Hodgeman",20083,0.121927236971485,0
"901","Kansas","KS","Jackson",20085,0.259883121347542,0
"902","Kansas","KS","Jefferson",20087,0.302027108072448,0
"903","Kansas","KS","Jewell",20089,0.120481927710843,0
"904","Kansas","KS","Johnson",20091,0.447626598641801,0
"905","Kansas","KS","Kearny",20093,0.132218844984802,0
"906","Kansas","KS","Kingman",20095,0.179664067186563,0
"907","Kansas","KS","Kiowa",20097,0.105653382761817,0
"908","Kansas","KS","Labette",20099,0.282595288022696,0
"909","Kansas","KS","Lane",20101,0.121699196326062,0
"910","Kansas","KS","Leavenworth",20103,0.336919573611432,0
"911","Kansas","KS","Lincoln",20105,0.146857923497268,0
"912","Kansas","KS","Linn",20107,0.166252541224305,0
"913","Kansas","KS","Logan",20109,0.109801031687546,0
"914","Kansas","KS","Lyon",20111,0.378336588541667,0
"915","Kansas","KS","McPherson",20113,0.253178464919165,0
"916","Kansas","KS","Marion",20115,0.214082503556188,0
"917","Kansas","KS","Marshall",20117,0.229402953135031,0
"918","Kansas","KS","Meade",20119,0.122093023255814,0
"919","Kansas","KS","Miami",20121,0.265677007056317,0
"920","Kansas","KS","Mitchell",20123,0.162134602311353,0
"921","Kansas","KS","Montgomery",20125,0.21967677440853,0
"922","Kansas","KS","Morris",20127,0.229039634146341,0
"923","Kansas","KS","Morton",20129,0.123322147651007,0
"924","Kansas","KS","Nemaha",20131,0.141546270987895,0
"925","Kansas","KS","Neosho",20133,0.237725688945201,0
"926","Kansas","KS","Ness",20135,0.111416781292985,0
"927","Kansas","KS","Norton",20137,0.125783348254252,0
"928","Kansas","KS","Osage",20139,0.248793641782572,0
"929","Kansas","KS","Osborne",20141,0.130313199105145,0
"930","Kansas","KS","Ottawa",20143,0.146055804340338,0
"931","Kansas","KS","Pawnee",20145,0.217587373167982,0
"932","Kansas","KS","Phillips",20147,0.112612612612613,0
"933","Kansas","KS","Pottawatomie",20149,0.20808005237071,0
"934","Kansas","KS","Pratt",20151,0.200676730869339,0
"935","Kansas","KS","Rawlins",20153,0.110733695652174,0
"936","Kansas","KS","Reno",20155,0.282403965303594,0
"937","Kansas","KS","Republic",20157,0.148279952550415,0
"938","Kansas","KS","Rice",20159,0.182702418506835,0
"939","Kansas","KS","Riley",20161,0.433819431543749,0
"940","Kansas","KS","Rooks",20163,0.113683340223233,0
"941","Kansas","KS","Rush",20165,0.155023286759814,0
"942","Kansas","KS","Russell",20167,0.144378327591607,0
"943","Kansas","KS","Saline",20169,0.286303480783176,0
"944","Kansas","KS","Scott",20171,0.107175295186194,0
"945","Kansas","KS","Sedgwick",20173,0.36882028572488,0
"946","Kansas","KS","Seward",20175,0.323144104803493,0
"947","Kansas","KS","Shawnee",20177,0.449911147654033,0
"948","Kansas","KS","Sheridan",20179,0.0924308588064047,0
"949","Kansas","KS","Sherman",20181,0.132848392036753,0
"950","Kansas","KS","Smith",20183,0.145445641527914,0
"951","Kansas","KS","Stafford",20185,0.160337552742616,0
"952","Kansas","KS","Stanton",20187,0.180533751962323,0
"953","Kansas","KS","Stevens",20189,0.116340560549974,0
"954","Kansas","KS","Sumner",20191,0.213536309401358,0
"955","Kansas","KS","Thomas",20193,0.132270693512304,0
"956","Kansas","KS","Trego",20195,0.133603238866397,0
"957","Kansas","KS","Wabaunsee",20197,0.229585798816568,0
"958","Kansas","KS","Wallace",20199,0.0576441102756892,0
"959","Kansas","KS","Washington",20201,0.13996383363472,0
"960","Kansas","KS","Wichita",20203,0.146443514644351,0
"961","Kansas","KS","Wilson",20205,0.165413533834586,0
"962","Kansas","KS","Woodson",20207,0.189189189189189,0
"963","Kansas","KS","Wyandotte",20209,0.617986511141633,1
"964","Kentucky","KY","Adair",21001,0.160694764970242,0
"965","Kentucky","KY","Allen",21003,0.166625494071146,0
"966","Kentucky","KY","Anderson",21005,0.230607599369638,0
"967","Kentucky","KY","Ballard",21007,0.198975859546452,0
"968","Kentucky","KY","Barren",21009,0.231231068801385,0
"969","Kentucky","KY","Bath",21011,0.296708088074995,0
"970","Kentucky","KY","Bell",21013,0.176991150442478,0
"971","Kentucky","KY","Boone",21015,0.260786559755632,0
"972","Kentucky","KY","Bourbon",21017,0.317051005339089,0
"973","Kentucky","KY","Boyd",21019,0.294367849809328,0
"974","Kentucky","KY","Boyle",21021,0.330681291518616,0
"975","Kentucky","KY","Bracken",21023,0.199886589169266,0
"976","Kentucky","KY","Breathitt",21025,0.267863367026839,0
"977","Kentucky","KY","Breckinridge",21027,0.223387280601778,0
"978","Kentucky","KY","Bullitt",21029,0.228866894008706,0
"979","Kentucky","KY","Butler",21031,0.169835007173601,0
"980","Kentucky","KY","Caldwell",21033,0.210878661087866,0
"981","Kentucky","KY","Calloway",21035,0.295906286996075,0
"982","Kentucky","KY","Campbell",21037,0.344812985179958,0
"983","Kentucky","KY","Carlisle",21039,0.166089965397924,0
"984","Kentucky","KY","Carroll",21041,0.286900129701686,0
"985","Kentucky","KY","Carter",21043,0.221443860673283,0
"986","Kentucky","KY","Casey",21045,0.119117875446498,0
"987","Kentucky","KY","Christian",21047,0.32549925281891,0
"988","Kentucky","KY","Clark",21049,0.29040419623573,0
"989","Kentucky","KY","Clay",21051,0.111127530663514,0
"990","Kentucky","KY","Clinton",21053,0.122590766472434,0
"991","Kentucky","KY","Crittenden",21055,0.152836264552886,0
"992","Kentucky","KY","Cumberland",21057,0.149706457925636,0
"993","Kentucky","KY","Daviess",21059,0.30918855196804,0
"994","Kentucky","KY","Edmonson",21061,0.186689549961861,0
"995","Kentucky","KY","Elliott",21063,0.259194395796848,0
"996","Kentucky","KY","Estill",21065,0.199819657348963,0
"997","Kentucky","KY","Fayette",21067,0.511887906686718,1
"998","Kentucky","KY","Fleming",21069,0.215335463258786,0
"999","Kentucky","KY","Floyd",21071,0.242744860943168,0
"1000","Kentucky","KY","Franklin",21073,0.449067672323486,0
"1001","Kentucky","KY","Fulton",21075,0.324937027707809,0
"1002","Kentucky","KY","Gallatin",21077,0.224385859796285,0
"1003","Kentucky","KY","Garrard",21079,0.190607372425554,0
"1004","Kentucky","KY","Grant",21081,0.199811695784078,0
"1005","Kentucky","KY","Graves",21083,0.19920510658798,0
"1006","Kentucky","KY","Grayson",21085,0.185230711043873,0
"1007","Kentucky","KY","Green",21087,0.156009750609413,0
"1008","Kentucky","KY","Greenup",21089,0.254715242366529,0
"1009","Kentucky","KY","Hancock",21091,0.289639115250291,0
"1010","Kentucky","KY","Hardin",21093,0.323106868106405,0
"1011","Kentucky","KY","Harlan",21095,0.12754485451334,0
"1012","Kentucky","KY","Harrison",21097,0.261020434391466,0
"1013","Kentucky","KY","Hart",21099,0.238160792951542,0
"1014","Kentucky","KY","Henderson",21101,0.340284119736175,0
"1015","Kentucky","KY","Henry",21103,0.255700097915792,0
"1016","Kentucky","KY","Hickman",21105,0.208159480760315,0
"1017","Kentucky","KY","Hopkins",21107,0.211845662324896,0
"1018","Kentucky","KY","Jackson",21109,0.0876204326486093,0
"1019","Kentucky","KY","Jefferson",21111,0.540460324158381,1
"1020","Kentucky","KY","Jessamine",21113,0.263397067649833,0
"1021","Kentucky","KY","Johnson",21115,0.130589218554116,0
"1022","Kentucky","KY","Kenton",21117,0.336314897636045,0
"1023","Kentucky","KY","Knott",21119,0.21603331598126,0
"1024","Kentucky","KY","Knox",21121,0.146603396603397,0
"1025","Kentucky","KY","Larue",21123,0.200722475263075,0
"1026","Kentucky","KY","Laurel",21125,0.138525349333548,0
"1027","Kentucky","KY","Lawrence",21127,0.172955974842767,0
"1028","Kentucky","KY","Lee",21129,0.166479190101237,0
"1029","Kentucky","KY","Leslie",21131,0.0890471950133571,0
"1030","Kentucky","KY","Letcher",21133,0.168819794175608,0
"1031","Kentucky","KY","Lewis",21135,0.148169120422801,0
"1032","Kentucky","KY","Lincoln",21137,0.195063277899801,0
"1033","Kentucky","KY","Livingston",21139,0.190958019375673,0
"1034","Kentucky","KY","Logan",21141,0.252775483989357,0
"1035","Kentucky","KY","Lyon",21143,0.263755678950025,0
"1036","Kentucky","KY","McCracken",21145,0.291755837352669,0
"1037","Kentucky","KY","McCreary",21147,0.114958448753463,0
"1038","Kentucky","KY","McLean",21149,0.216381953569864,0
"1039","Kentucky","KY","Madison",21151,0.315565545476439,0
"1040","Kentucky","KY","Magoffin",21153,0.229085222830336,0
"1041","Kentucky","KY","Marion",21155,0.330292195783504,0
"1042","Kentucky","KY","Marshall",21157,0.219906575637801,0
"1043","Kentucky","KY","Martin",21159,0.0918289906400202,0
"1044","Kentucky","KY","Mason",21161,0.272890982130489,0
"1045","Kentucky","KY","Meade",21163,0.247404137028861,0
"1046","Kentucky","KY","Menifee",21165,0.251889168765743,0
"1047","Kentucky","KY","Mercer",21167,0.226263580538498,0
"1048","Kentucky","KY","Metcalfe",21169,0.211255411255411,0
"1049","Kentucky","KY","Monroe",21171,0.12041675015027,0
"1050","Kentucky","KY","Montgomery",21173,0.275759692630108,0
"1051","Kentucky","KY","Morgan",21175,0.210680628272251,0
"1052","Kentucky","KY","Muhlenberg",21177,0.250535987748851,0
"1053","Kentucky","KY","Nelson",21179,0.309297182963177,0
"1054","Kentucky","KY","Nicholas",21181,0.277015135515663,0
"1055","Kentucky","KY","Ohio",21183,0.200038468936334,0
"1056","Kentucky","KY","Oldham",21185,0.312543755517,0
"1057","Kentucky","KY","Owen",21187,0.212357528494301,0
"1058","Kentucky","KY","Owsley",21189,0.145537237066515,0
"1059","Kentucky","KY","Pendleton",21191,0.193773930414516,0
"1060","Kentucky","KY","Perry",21193,0.202043132803632,0
"1061","Kentucky","KY","Pike",21195,0.17352523819177,0
"1062","Kentucky","KY","Powell",21197,0.256606818640307,0
"1063","Kentucky","KY","Pulaski",21199,0.150065974822581,0
"1064","Kentucky","KY","Robertson",21201,0.219151036525173,0
"1065","Kentucky","KY","Rockcastle",21203,0.136750859363324,0
"1066","Kentucky","KY","Rowan",21205,0.372400542495479,0
"1067","Kentucky","KY","Russell",21207,0.133716662588696,0
"1068","Kentucky","KY","Scott",21209,0.318801652892562,0
"1069","Kentucky","KY","Shelby",21211,0.304956268221574,0
"1070","Kentucky","KY","Simpson",21213,0.284689948214049,0
"1071","Kentucky","KY","Spencer",21215,0.201891749868628,0
"1072","Kentucky","KY","Taylor",21217,0.225809304793915,0
"1073","Kentucky","KY","Todd",21219,0.218037246285834,0
"1074","Kentucky","KY","Trigg",21221,0.235076284994816,0
"1075","Kentucky","KY","Trimble",21223,0.231437598736177,0
"1076","Kentucky","KY","Union",21225,0.214297214619224,0
"1077","Kentucky","KY","Warren",21227,0.350146530730177,0
"1078","Kentucky","KY","Washington",21229,0.251951738821859,0
"1079","Kentucky","KY","Wayne",21231,0.179054054054054,0
"1080","Kentucky","KY","Webster",21233,0.213608957795004,0
"1081","Kentucky","KY","Whitley",21235,0.150065340496588,0
"1082","Kentucky","KY","Wolfe",21237,0.285768500948767,0
"1083","Kentucky","KY","Woodford",21239,0.365553343655533,0
"1084","Louisiana","LA","Acadia",22001,0.205849063492643,0
"1085","Louisiana","LA","Allen",22003,0.227798810167658,0
"1086","Louisiana","LA","Ascension",22005,0.30132777351037,0
"1087","Louisiana","LA","Assumption",22007,0.360509904622157,0
"1088","Louisiana","LA","Avoyelles",22009,0.303569275292415,0
"1089","Louisiana","LA","Beauregard",22011,0.158708051465712,0
"1090","Louisiana","LA","Bienville",22013,0.446680942184154,0
"1091","Louisiana","LA","Bossier",22015,0.253590916385813,0
"1092","Louisiana","LA","Caddo",22017,0.505491285773695,1
"1093","Louisiana","LA","Calcasieu",22019,0.3138509279704,0
"1094","Louisiana","LA","Caldwell",22021,0.167945439045183,0
"1095","Louisiana","LA","Cameron",22023,0.0874864572047671,0
"1096","Louisiana","LA","Catahoula",22025,0.272240527182867,0
"1097","Louisiana","LA","Claiborne",22027,0.423142812646005,0
"1098","Louisiana","LA","Concordia",22029,0.368800721370604,0
"1099","Louisiana","LA","De Soto",22031,0.382592592592593,0
"1100","Louisiana","LA","East Baton Rouge",22033,0.52332167885552,1
"1101","Louisiana","LA","East Carroll",22035,0.625382783259612,1
"1102","Louisiana","LA","East Feliciana",22037,0.421728739294961,0
"1103","Louisiana","LA","Evangeline",22039,0.282757693858352,0
"1104","Louisiana","LA","Franklin",22041,0.273521065269592,0
"1105","Louisiana","LA","Grant",22043,0.13388504704682,0
"1106","Louisiana","LA","Iberia",22045,0.329635792198188,0
"1107","Louisiana","LA","Iberville",22047,0.518855575640466,1
"1108","Louisiana","LA","Jackson",22049,0.286575562700965,0
"1109","Louisiana","LA","Jefferson",22051,0.405584703725522,0
"1110","Louisiana","LA","Jefferson Davis",22053,0.215731596273727,0
"1111","Louisiana","LA","Lafayette",22055,0.309896499152486,0
"1112","Louisiana","LA","Lafourche",22057,0.20225717373034,0
"1113","Louisiana","LA","La Salle",22059,0.0920992540721571,0
"1114","Louisiana","LA","Lincoln",22061,0.380684557287482,0
"1115","Louisiana","LA","Livingston",22063,0.120388013164732,0
"1116","Louisiana","LA","Madison",22065,0.579881656804734,1
"1117","Louisiana","LA","Morehouse",22067,0.434947688153898,0
"1118","Louisiana","LA","Natchitoches",22069,0.429817700499368,0
"1119","Louisiana","LA","Orleans",22071,0.808120039562878,1
"1120","Louisiana","LA","Ouachita",22073,0.359145507740712,0
"1121","Louisiana","LA","Plaquemines",22075,0.316561051735553,0
"1122","Louisiana","LA","Pointe Coupee",22077,0.405067596292832,0
"1123","Louisiana","LA","Rapides",22079,0.3223207374569,0
"1124","Louisiana","LA","Red River",22081,0.438263229308005,0
"1125","Louisiana","LA","Richland",22083,0.328956965718454,0
"1126","Louisiana","LA","Sabine",22085,0.174006334934096,0
"1127","Louisiana","LA","St. Bernard",22087,0.313626304141638,0
"1128","Louisiana","LA","St. Charles",22089,0.326779169211973,0
"1129","Louisiana","LA","St. Helena",22091,0.562206572769953,1
"1130","Louisiana","LA","St. James",22093,0.531071576334299,1
"1131","Louisiana","LA","St. John the Baptist",22095,0.610374584197079,1
"1132","Louisiana","LA","St. Landry",22097,0.430472521699977,0
"1133","Louisiana","LA","St. Martin",22099,0.321009708737864,0
"1134","Louisiana","LA","St. Mary",22101,0.351881802683918,0
"1135","Louisiana","LA","St. Tammany",22103,0.22281979548524,0
"1136","Louisiana","LA","Tangipahoa",22105,0.322000915750916,0
"1137","Louisiana","LA","Tensas",22107,0.52276295133438,1
"1138","Louisiana","LA","Terrebonne",22109,0.242960634226353,0
"1139","Louisiana","LA","Union",22111,0.247016706443914,0
"1140","Louisiana","LA","Vermilion",22113,0.189489700374532,0
"1141","Louisiana","LA","Vernon",22115,0.160223651776589,0
"1142","Louisiana","LA","Washington",22117,0.305561520292033,0
"1143","Louisiana","LA","Webster",22119,0.344998622209975,0
"1144","Louisiana","LA","West Baton Rouge",22121,0.423458149779736,0
"1145","Louisiana","LA","West Carroll",22123,0.150241647404917,0
"1146","Louisiana","LA","West Feliciana",22125,0.387653043628212,0
"1147","Louisiana","LA","Winn",22127,0.258003766478343,0
"1148","Maine","ME","Androscoggin",23001,0.413823492383231,0
"1149","Maine","ME","Aroostook",23003,0.381400119668348,0
"1150","Maine","ME","Cumberland",23005,0.599360951704711,1
"1151","Maine","ME","Franklin",23007,0.425521591460456,0
"1152","Maine","ME","Hancock",23009,0.501618425147837,1
"1153","Maine","ME","Kennebec",23011,0.442574915418076,0
"1154","Maine","ME","Knox",23013,0.537564263187454,1
"1155","Maine","ME","Lincoln",23015,0.476259126633493,1
"1156","Maine","ME","Oxford",23017,0.390115701419826,0
"1157","Maine","ME","Penobscot",23019,0.407722870623293,0
"1158","Maine","ME","Piscataquis",23021,0.337399259420606,0
"1159","Maine","ME","Sagadahoc",23023,0.493338267949667,1
"1160","Maine","ME","Somerset",23025,0.348833640270104,0
"1161","Maine","ME","Waldo",23027,0.459770114942529,1
"1162","Maine","ME","Washington",23029,0.37121906507791,0
"1163","Maine","ME","York",23031,0.488685090221748,1
"1164","Maryland","MD","Allegany",24001,0.256899588960658,0
"1165","Maryland","MD","Anne Arundel",24003,0.475483280941643,1
"1166","Maryland","MD","Baltimore",24005,0.559053142965378,1
"1167","Maryland","MD","Calvert",24009,0.384428788390145,0
"1168","Maryland","MD","Caroline",24011,0.28406433784454,0
"1169","Maryland","MD","Carroll",24013,0.289249629823186,0
"1170","Maryland","MD","Cecil",24015,0.301530848925313,0
"1171","Maryland","MD","Charles",24017,0.630129113827056,1
"1172","Maryland","MD","Dorchester",24019,0.410180623973727,0
"1173","Maryland","MD","Frederick",24021,0.449740207038679,0
"1174","Maryland","MD","Garrett",24023,0.183213189636714,0
"1175","Maryland","MD","Harford",24025,0.352182955293554,0
"1176","Maryland","MD","Howard",24027,0.632561207943623,1
"1177","Maryland","MD","Kent",24029,0.456541263346971,0
"1178","Maryland","MD","Montgomery",24031,0.74724822656529,1
"1179","Maryland","MD","Prince George's",24033,0.881306914968557,1
"1180","Maryland","MD","Queen Anne's",24035,0.300607020321985,0
"1181","Maryland","MD","St. Mary's",24037,0.351791661650817,0
"1182","Maryland","MD","Somerset",24039,0.423838383838384,0
"1183","Maryland","MD","Talbot",24041,0.421009098428453,0
"1184","Maryland","MD","Washington",24043,0.320180024548802,0
"1185","Maryland","MD","Wicomico",24045,0.424236726443698,0
"1186","Maryland","MD","Worcester",24047,0.344958087221024,0
"1187","Maryland","MD","Baltimore City",24510,0.846580229070768,1
"1188","Massachusetts","MA","Barnstable",25001,0.541079619309438,1
"1189","Massachusetts","MA","Berkshire",25003,0.674567535453606,1
"1190","Massachusetts","MA","Bristol",25005,0.520326640129499,1
"1191","Massachusetts","MA","Dukes",25007,0.730307772561294,1
"1192","Massachusetts","MA","Essex",25009,0.585229606073689,1
"1193","Massachusetts","MA","Franklin",25011,0.641171385912984,1
"1194","Massachusetts","MA","Hampden",25013,0.554311062097215,1
"1195","Massachusetts","MA","Hampshire",25015,0.667426105405275,1
"1196","Massachusetts","MA","Middlesex",25017,0.663695707073928,1
"1197","Massachusetts","MA","Nantucket",25019,0.647205744614424,1
"1198","Massachusetts","MA","Norfolk",25021,0.61350197199927,1
"1199","Massachusetts","MA","Plymouth",25023,0.50779988233663,1
"1200","Massachusetts","MA","Suffolk",25025,0.79597785846389,1
"1201","Massachusetts","MA","Worcester",25027,0.518049022035157,1
"1202","Michigan","MI","Alcona",26001,0.279444982252339,0
"1203","Michigan","MI","Alger",26003,0.368083222664896,0
"1204","Michigan","MI","Allegan",26005,0.323557881905854,0
"1205","Michigan","MI","Alpena",26007,0.331813852224792,0
"1206","Michigan","MI","Antrim",26009,0.327492269179797,0
"1207","Michigan","MI","Arenac",26011,0.30977130977131,0
"1208","Michigan","MI","Baraga",26013,0.331232091690544,0
"1209","Michigan","MI","Barry",26015,0.300504467671206,0
"1210","Michigan","MI","Bay",26017,0.408516903561923,0
"1211","Michigan","MI","Benzie",26019,0.401642549863121,0
"1212","Michigan","MI","Berrien",26021,0.409476475406422,0
"1213","Michigan","MI","Branch",26023,0.286531166845949,0
"1214","Michigan","MI","Calhoun",26025,0.410121897388883,0
"1215","Michigan","MI","Cass",26027,0.321752600132773,0
"1216","Michigan","MI","Charlevoix",26029,0.352114606895606,0
"1217","Michigan","MI","Cheboygan",26031,0.314657694558221,0
"1218","Michigan","MI","Chippewa",26033,0.348020186335404,0
"1219","Michigan","MI","Clare",26035,0.31735006348495,0
"1220","Michigan","MI","Clinton",26037,0.405657360718239,0
"1221","Michigan","MI","Crawford",26039,0.308299240210403,0
"1222","Michigan","MI","Delta",26041,0.348042396712092,0
"1223","Michigan","MI","Dickinson",26043,0.297987086973035,0
"1224","Michigan","MI","Eaton",26045,0.443570907667953,0
"1225","Michigan","MI","Emmet",26047,0.370811615785555,0
"1226","Michigan","MI","Genesee",26049,0.52344928067816,1
"1227","Michigan","MI","Gladwin",26051,0.304201411161001,0
"1228","Michigan","MI","Gogebic",26053,0.399099467867376,0
"1229","Michigan","MI","Grand Traverse",26055,0.406385082091143,0
"1230","Michigan","MI","Gratiot",26057,0.344123899180079,0
"1231","Michigan","MI","Hillsdale",26059,0.240672016048144,0
"1232","Michigan","MI","Houghton",26061,0.385176651305684,0
"1233","Michigan","MI","Huron",26063,0.287679839165672,0
"1234","Michigan","MI","Ingham",26065,0.603257636993091,1
"1235","Michigan","MI","Ionia",26067,0.311015118790497,0
"1236","Michigan","MI","Iosco",26069,0.325200209565152,0
"1237","Michigan","MI","Iron",26071,0.339086294416244,0
"1238","Michigan","MI","Isabella",26073,0.449117832388154,0
"1239","Michigan","MI","Jackson",26075,0.370208246623707,0
"1240","Michigan","MI","Kalamazoo",26077,0.531658999675374,1
"1241","Michigan","MI","Kalkaska",26079,0.258122948035775,0
"1242","Michigan","MI","Kent",26081,0.450000648962957,0
"1243","Michigan","MI","Keweenaw",26083,0.367503486750349,0
"1244","Michigan","MI","Lake",26085,0.363926426426426,0
"1245","Michigan","MI","Lapeer",26087,0.281831662350884,0
"1246","Michigan","MI","Leelanau",26089,0.459036389510063,0
"1247","Michigan","MI","Lenawee",26091,0.36461394457868,0
"1248","Michigan","MI","Livingston",26093,0.324787939470652,0
"1249","Michigan","MI","Luce",26095,0.264055835595192,0
"1250","Michigan","MI","Mackinac",26097,0.341971461374446,0
"1251","Michigan","MI","Macomb",26099,0.42049118556111,0
"1252","Michigan","MI","Manistee",26101,0.395190094451941,0
"1253","Michigan","MI","Marquette",26103,0.486475012130034,1
"1254","Michigan","MI","Mason",26105,0.359618658495063,0
"1255","Michigan","MI","Mecosta",26107,0.339410531220876,0
"1256","Michigan","MI","Menominee",26109,0.328658989598811,0
"1257","Michigan","MI","Midland",26111,0.36783042394015,0
"1258","Michigan","MI","Missaukee",26113,0.213885472188055,0
"1259","Michigan","MI","Monroe",26115,0.361947236519443,0
"1260","Michigan","MI","Montcalm",26117,0.295914916005863,0
"1261","Michigan","MI","Montmorency",26119,0.25693751247754,0
"1262","Michigan","MI","Muskegon",26121,0.477717446982891,1
